Retailer Dataset,,,,,,,,,,,
,,,,,,,,,,,
Retailer,Retailer ID,Invoice Date,Region,State,City,Beverage Brand,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin
Amazon,1185732,17-07-2023,Northeast,New Hampshire,Manchester,Powerade,0.60,"1,020",612.00,250.92,41%
Amazon,1185732,17-07-2023,Northeast,New Hampshire,Manchester,Dasani Water,0.64,"1,370",876.80,429.63,49%
Amazon,1185732,18-08-2023,Northeast,New Hampshire,Manchester,Coca-Cola,0.60,"1,960",1176.00,599.76,51%
Amazon,1185732,18-08-2023,Northeast,New Hampshire,Manchester,Diet Coke,0.58,"1,350",783.00,422.82,54%
Amazon,1185732,18-08-2023,Northeast,New Hampshire,Manchester,Sprite,0.52,"1,050",546.00,245.70,45%
Amazon,1185732,18-08-2023,Northeast,New Hampshire,Manchester,Fanta,0.51,720,367.20,154.22,42%
Amazon,1185732,18-08-2023,Northeast,New Hampshire,Manchester,Powerade,0.59,730,430.70,193.82,45%
Amazon,1185732,18-08-2023,Northeast,New Hampshire,Manchester,Dasani Water,0.64,"1,060",678.40,318.85,47%
Amazon,1185732,17-09-2023,Northeast,New Hampshire,Manchester,Coca-Cola,0.59,"1,540",908.60,472.47,52%
Amazon,1185732,17-09-2023,Northeast,New Hampshire,Manchester,Diet Coke,0.54,950,513.00,266.76,52%
Amazon,1185732,17-09-2023,Northeast,New Hampshire,Manchester,Sprite,0.52,750,390.00,167.70,43%
Amazon,1185732,17-09-2023,Northeast,New Hampshire,Manchester,Fanta,0.53,560,296.80,124.66,42%
Amazon,1185732,17-09-2023,Northeast,New Hampshire,Manchester,Powerade,0.64,630,403.20,173.38,43%
Amazon,1185732,17-09-2023,Northeast,New Hampshire,Manchester,Dasani Water,0.68,980,666.40,306.54,46%
BevCo,1185732,19-10-2023,Northeast,New Hampshire,Manchester,Coca-Cola,0.64,"1,190",761.60,403.65,53%
BevCo,1185732,19-10-2023,Northeast,New Hampshire,Manchester,Diet Coke,0.62,840,520.80,276.02,53%
BevCo,1185732,19-10-2023,Northeast,New Hampshire,Manchester,Sprite,0.59,540,318.60,140.18,44%
BevCo,1185732,19-10-2023,Northeast,New Hampshire,Manchester,Fanta,0.62,470,291.40,125.30,43%
BevCo,1185732,19-10-2023,Northeast,New Hampshire,Manchester,Powerade,0.71,460,326.60,140.44,43%
BevCo,1185732,19-10-2023,Northeast,New Hampshire,Manchester,Dasani Water,0.72,810,583.20,279.94,48%
BevCo,1185732,18-11-2023,Northeast,New Hampshire,Manchester,Coca-Cola,0.68,"1,170",795.60,421.67,53%
BevCo,1185732,18-11-2023,Northeast,New Hampshire,Manchester,Diet Coke,0.62,980,607.60,315.95,52%
BevCo,1185732,18-11-2023,Northeast,New Hampshire,Manchester,Sprite,0.63,"1,040",655.20,294.84,45%
BevCo,1185732,18-11-2023,Northeast,New Hampshire,Manchester,Fanta,0.64,850,544.00,217.60,40%
BevCo,1185732,18-11-2023,Northeast,New Hampshire,Manchester,Powerade,0.71,810,575.10,241.54,42%
BevCo,1185732,18-11-2023,Northeast,New Hampshire,Manchester,Dasani Water,0.78,"1,160",904.80,425.26,47%
BevCo,1185732,17-12-2023,Northeast,New Hampshire,Manchester,Coca-Cola,0.71,"1,690",1199.90,659.95,55%
BevCo,1185732,17-12-2023,Northeast,New Hampshire,Manchester,Diet Coke,0.59,"1,150",678.50,373.18,55%
BevCo,1185732,17-12-2023,Northeast,New Hampshire,Manchester,Sprite,0.62,"1,080",669.60,281.23,42%
BevCo,1185732,17-12-2023,Northeast,New Hampshire,Manchester,Fanta,0.62,880,545.60,240.06,44%
BevCo,1185732,17-12-2023,Northeast,New Hampshire,Manchester,Powerade,0.74,"1,050",777.00,334.11,43%
BevCo,1185732,17-12-2023,Northeast,New Hampshire,Manchester,Dasani Water,0.74,"1,170",865.80,424.24,49%
BevCo,1185732,24-01-2023,Northeast,New Hampshire,Manchester,Coca-Cola,0.52,"1,450",754.00,346.84,46%
BevCo,1185732,24-01-2023,Northeast,New Hampshire,Manchester,Diet Coke,0.50,840,420.00,197.40,47%
BevCo,1185732,24-01-2023,Northeast,New Hampshire,Manchester,Sprite,0.44,900,396.00,138.60,35%
BevCo,1185732,24-01-2023,Northeast,New Hampshire,Manchester,Fanta,0.49,390,191.10,70.71,37%
BevCo,1185732,24-01-2023,Northeast,New Hampshire,Manchester,Powerade,0.60,540,324.00,119.88,37%
BevCo,1185732,24-01-2023,Northeast,New Hampshire,Manchester,Dasani Water,0.54,780,421.20,189.54,45%
BevCo,1185732,22-02-2023,Northeast,New Hampshire,Manchester,Coca-Cola,0.52,"1,730",899.60,404.82,45%
BevCo,1185732,22-02-2023,Northeast,New Hampshire,Manchester,Diet Coke,0.53,590,312.70,143.84,46%
BevCo,1185732,22-02-2023,Northeast,New Hampshire,Manchester,Sprite,0.43,830,356.90,142.76,40%
BevCo,1185732,01-01-2022,Northeast,New York,New York,Coca-Cola,0.34,"3,840",1305.60,678.91,52%
BevCo,1185732,02-01-2022,Northeast,New York,New York,Diet Coke,0.36,"3,200",1152.00,403.20,35%
BevCo,1185732,03-01-2022,Northeast,New York,New York,Sprite,0.32,"3,500",1120.00,414.40,37%
BevCo,1185732,04-01-2022,Northeast,New York,New York,Fanta,0.36,"2,810",1011.60,374.29,37%
BevCo,1185732,05-01-2022,Northeast,New York,New York,Powerade,0.43,"3,060",1315.80,486.85,37%
BevCo,1185732,06-01-2022,Northeast,New York,New York,Dasani Water,0.38,"3,300",1254.00,401.28,32%
BevCo,1185732,07-01-2022,Northeast,New York,New York,Coca-Cola,0.33,"3,880",1280.40,665.81,52%
BevCo,1185732,08-01-2022,Northeast,New York,New York,Diet Coke,0.39,"3,150",1228.50,405.41,33%
BevCo,1185732,21-01-2022,Northeast,New York,New York,Sprite,0.32,"3,230",1033.60,392.77,38%
BevCo,1185732,22-01-2022,Northeast,New York,New York,Fanta,0.32,"2,480",793.60,301.57,38%
BevCo,1185732,23-01-2022,Northeast,New York,New York,Powerade,0.43,"3,060",1315.80,460.53,35%
BevCo,1185732,24-01-2022,Northeast,New York,New York,Dasani Water,0.36,"3,500",1260.00,365.40,29%
BevCo,1185732,25-01-2022,Northeast,New York,New York,Coca-Cola,0.40,"3,900",1560.00,811.20,52%
BevCo,1185732,26-01-2022,Northeast,New York,New York,Diet Coke,0.35,"3,150",1102.50,396.90,36%
BevCo,1185732,27-01-2022,Northeast,New York,New York,Sprite,0.27,"3,140",847.80,347.60,41%
BevCo,1185732,28-01-2022,Northeast,New York,New York,Fanta,0.31,"2,400",744.00,297.60,40%
BevCo,1185732,29-01-2022,Northeast,New York,New York,Powerade,0.43,"2,890",1242.70,397.66,32%
BevCo,1185732,30-01-2022,Northeast,New York,New York,Dasani Water,0.36,"3,230",1162.80,313.96,27%
BevCo,1185732,31-01-2022,Northeast,New York,New York,Coca-Cola,0.33,"3,720",1227.60,662.90,54%
BevCo,1185732,01-02-2022,Northeast,New York,New York,Diet Coke,0.35,"3,150",1102.50,363.83,33%
BevCo,1185732,02-02-2022,Northeast,New York,New York,Sprite,0.28,"3,150",882.00,335.16,38%
BevCo,1185732,03-02-2022,Northeast,New York,New York,Fanta,0.31,"2,890",895.90,331.48,37%
BevCo,1185732,04-02-2022,Northeast,New York,New York,Powerade,0.44,"2,810",1236.40,445.10,36%
BevCo,1185732,05-02-2022,Northeast,New York,New York,Dasani Water,0.39,"3,330",1298.70,350.65,27%
BevCo,1185732,06-02-2022,Northeast,New York,New York,Coca-Cola,0.44,"3,660",1610.40,837.41,52%
BevCo,1185732,07-02-2022,Northeast,New York,New York,Diet Coke,0.37,"2,960",1095.20,383.32,35%
BevCo,1185732,08-02-2022,Northeast,New York,New York,Sprite,0.36,"2,880",1036.80,435.46,42%
BevCo,1185732,09-02-2022,Northeast,New York,New York,Fanta,0.33,"2,890",953.70,381.48,40%
BevCo,1185732,10-02-2022,Northeast,New York,New York,Powerade,0.47,"2,800",1316.00,460.60,35%
BevCo,1185732,03-03-2022,Northeast,New York,New York,Dasani Water,0.44,"3,200",1408.00,408.32,29%
BevCo,1185732,04-03-2022,Northeast,New York,New York,Coca-Cola,0.47,"4,000",1880.00,977.60,52%
BevCo,1185732,05-03-2022,Northeast,New York,New York,Diet Coke,0.41,"3,400",1394.00,473.96,34%
BevCo,1185732,06-03-2022,Northeast,New York,New York,Sprite,0.37,"2,960",1095.20,449.03,41%
BevCo,1185732,07-03-2022,Northeast,New York,New York,Fanta,0.38,"2,970",1128.60,428.87,38%
BevCo,1185732,08-03-2022,Northeast,New York,New York,Powerade,0.45,"2,880",1296.00,440.64,34%
BevCo,1185732,09-03-2022,Northeast,New York,New York,Dasani Water,0.46,"3,470",1596.20,510.78,32%
BevCo,1185732,10-03-2022,Northeast,New York,New York,Coca-Cola,0.44,"4,340",1909.60,992.99,52%
BevCo,1185732,11-03-2022,Northeast,New York,New York,Diet Coke,0.41,"3,180",1303.80,482.41,37%
BevCo,1185732,12-03-2022,Northeast,New York,New York,Sprite,0.35,"2,950",1032.50,433.65,42%
BevCo,1185732,13-03-2022,Northeast,New York,New York,Fanta,0.35,"2,700",945.00,349.65,37%
BevCo,1185732,14-03-2022,Northeast,New York,New York,Powerade,0.46,"2,780",1278.80,434.79,34%
BevCo,1185732,15-03-2022,Northeast,New York,New York,Dasani Water,0.47,"3,520",1654.40,446.69,27%
BevCo,1185732,16-03-2022,Northeast,New York,New York,Coca-Cola,0.41,"3,750",1537.50,799.50,52%
BevCo,1185732,17-03-2022,Northeast,New York,New York,Diet Coke,0.37,"3,590",1328.30,451.62,34%
BevCo,1185732,18-03-2022,Northeast,New York,New York,Sprite,0.37,"3,140",1161.80,429.87,37%
BevCo,1185732,31-03-2022,Northeast,New York,New York,Fanta,0.40,"3,240",1296.00,518.40,40%
Walmart,1185732,17-04-2022,Northeast,New York,New York,Powerade,0.43,"2,790",1199.70,395.90,33%
Walmart,1185732,18-04-2022,Northeast,New York,New York,Dasani Water,0.48,"3,550",1704.00,511.20,30%
Walmart,1185732,19-04-2022,Northeast,New York,New York,Coca-Cola,0.39,"4,080",1591.20,875.16,55%
Walmart,1185732,20-04-2022,Northeast,New York,New York,Diet Coke,0.43,"3,500",1505.00,496.65,33%
Walmart,1185732,21-04-2022,Northeast,New York,New York,Sprite,0.36,"3,150",1134.00,442.26,39%
Walmart,1185732,22-04-2022,Northeast,New York,New York,Fanta,0.34,"3,060",1040.40,405.76,39%
Walmart,1185732,23-04-2022,Northeast,New York,New York,Powerade,0.44,"3,150",1386.00,512.82,37%
Walmart,1185732,24-04-2022,Northeast,New York,New York,Dasani Water,0.45,"3,500",1575.00,472.50,30%
Walmart,1185732,25-04-2022,Northeast,New York,New York,Powerade,0.51,"2,890",1473.90,471.65,32%
Walmart,1185732,26-04-2022,Northeast,New York,New York,Dasani Water,0.50,"3,300",1650.00,462.00,28%
Walmart,1185732,27-04-2022,Northeast,New York,New York,Coca-Cola,0.46,"4,030",1853.80,1038.13,56%
Walmart,1185732,28-04-2022,Northeast,New York,New York,Diet Coke,0.40,"3,120",1248.00,449.28,36%
Walmart,1185732,29-04-2022,Northeast,New York,New York,Sprite,0.43,"2,940",1264.20,530.96,42%
Walmart,1185732,30-04-2022,Northeast,New York,New York,Fanta,0.41,"2,700",1107.00,409.59,37%
Walmart,1185732,01-05-2022,Northeast,New York,New York,Powerade,0.47,"2,800",1316.00,473.76,36%
Walmart,1185732,02-05-2022,Northeast,New York,New York,Dasani Water,0.53,"3,220",1706.60,477.85,28%
Walmart,1185732,03-05-2022,Northeast,New York,New York,Coca-Cola,0.48,"4,200",2016.00,1128.96,56%
Walmart,1185732,04-05-2022,Northeast,New York,New York,Diet Coke,0.43,"3,100",1333.00,466.55,35%
Walmart,1185732,05-05-2022,Northeast,New York,New York,Sprite,0.42,"3,330",1398.60,559.44,40%
Walmart,1185732,06-05-2022,Northeast,New York,New York,Fanta,0.41,"3,060",1254.60,501.84,40%
Walmart,1185732,07-05-2022,Northeast,New York,New York,Powerade,0.48,"2,790",1339.20,495.50,37%
Walmart,1185732,18-07-2022,Northeast,New York,New York,Dasani Water,0.48,"3,400",1632.00,489.60,30%
FizzyCo,1197831,19-07-2022,Northeast,New York,New York,Coca-Cola,0.20,"2,700",540.00,210.60,39%
FizzyCo,1197831,20-07-2022,Northeast,New York,New York,Diet Coke,0.26,"2,700",702.00,259.74,37%
FizzyCo,1197831,21-07-2022,Northeast,New York,New York,Sprite,0.27,"2,380",642.60,250.61,39%
FizzyCo,1197831,22-07-2022,Northeast,New York,New York,Fanta,0.27,"2,100",567.00,294.84,52%
FizzyCo,1197831,23-07-2022,South,Texas,Houston,Powerade,0.26,"1,760",457.60,155.58,34%
FizzyCo,1197831,24-07-2022,South,Texas,Houston,Dasani Water,0.25,"2,240",560.00,313.60,56%
FizzyCo,1197831,25-07-2022,South,Texas,Houston,Coca-Cola,0.20,"2,550",510.00,209.10,41%
FizzyCo,1197831,26-07-2022,South,Texas,Houston,Diet Coke,0.23,"2,890",664.70,279.17,42%
FizzyCo,1197831,27-07-2022,South,Texas,Houston,Sprite,0.27,"2,360",637.20,261.25,41%
FizzyCo,1197831,28-07-2022,South,Texas,Houston,Fanta,0.26,"2,130",553.80,276.90,50%
FizzyCo,1197831,29-07-2022,South,Texas,Houston,Powerade,0.28,"1,600",448.00,147.84,33%
FizzyCo,1197831,30-07-2022,South,Texas,Houston,Dasani Water,0.26,"2,310",600.60,330.33,55%
FizzyCo,1197831,31-07-2022,South,Texas,Houston,Coca-Cola,0.20,"3,060",612.00,257.04,42%
FizzyCo,1197831,01-08-2022,South,Texas,Houston,Diet Coke,0.30,"2,630",789.00,307.71,39%
FizzyCo,1197831,02-08-2022,South,Texas,Houston,Sprite,0.23,"2,240",515.20,216.38,42%
FizzyCo,1197831,03-08-2022,South,Texas,Houston,Fanta,0.30,"2,040",612.00,293.76,48%
FizzyCo,1197831,04-08-2022,South,Texas,Houston,Powerade,0.35,"1,550",542.50,173.60,32%
FizzyCo,1197831,05-08-2022,South,Texas,Houston,Dasani Water,0.29,"2,280",661.20,363.66,55%
FizzyCo,1197831,06-08-2022,South,Texas,Houston,Coca-Cola,0.23,"3,060",703.80,260.41,37%
FizzyCo,1197831,07-08-2022,South,Texas,Houston,Diet Coke,0.29,"3,060",887.40,363.83,41%
FizzyCo,1197831,08-08-2022,South,Texas,Houston,Sprite,0.24,"2,320",556.80,206.02,37%
FizzyCo,1197831,09-08-2022,South,Texas,Houston,Fanta,0.28,"2,130",596.40,286.27,48%
Walmart,1197831,10-08-2022,South,Texas,Houston,Powerade,0.34,"1,790",608.60,206.92,34%
Walmart,1197831,11-08-2022,South,Texas,Houston,Dasani Water,0.27,"2,720",734.40,403.92,55%
Walmart,1197831,12-08-2022,South,Texas,Houston,Coca-Cola,0.24,"3,150",756.00,294.84,39%
Walmart,1197831,13-08-2022,South,Texas,Houston,Diet Coke,0.30,"2,870",861.00,361.62,42%
Walmart,1197831,14-08-2022,South,Texas,Houston,Sprite,0.23,"2,400",552.00,204.24,37%
Walmart,1197831,15-08-2022,South,Texas,Houston,Fanta,0.31,"2,450",759.50,387.35,51%
Walmart,1197831,16-08-2022,South,Texas,Houston,Powerade,0.35,"1,800",630.00,220.50,35%
Walmart,1197831,17-08-2022,South,Texas,Houston,Dasani Water,0.32,"2,950",944.00,538.08,57%
Walmart,1197831,18-08-2022,South,Texas,Houston,Coca-Cola,0.28,"2,950",826.00,338.66,41%
Walmart,1197831,19-08-2022,South,Texas,Houston,Diet Coke,0.33,"3,230",1065.90,447.68,42%
Walmart,1197831,20-08-2022,South,Texas,Houston,Sprite,0.27,"2,640",712.80,285.12,40%
Walmart,1197831,21-08-2022,South,Texas,Houston,Fanta,0.26,"2,630",683.80,328.22,48%
Walmart,1197831,22-08-2022,South,Texas,Houston,Powerade,0.29,"2,210",640.90,205.09,32%
Walmart,1197831,23-08-2022,South,Texas,Houston,Dasani Water,0.38,"3,500",1330.00,758.10,57%
Walmart,1197831,24-08-2022,South,Texas,Houston,Coca-Cola,0.29,"2,950",855.50,342.20,40%
Walmart,1197831,25-08-2022,South,Texas,Houston,Diet Coke,0.32,"2,850",912.00,383.04,42%
Walmart,1197831,26-08-2022,South,Texas,Houston,Sprite,0.29,"3,740",1084.60,444.69,41%
Walmart,1197831,27-08-2022,South,Texas,Houston,Fanta,0.28,"2,240",627.20,326.14,52%
Walmart,1197831,28-08-2022,South,Texas,Houston,Powerade,0.33,"2,170",716.10,257.80,36%
Walmart,1197831,29-08-2022,South,Texas,Houston,Dasani Water,0.36,"3,020",1087.20,565.34,52%
Walmart,1197831,30-08-2022,South,Texas,Houston,Coca-Cola,0.27,"3,050",823.50,304.70,37%
Walmart,1197831,31-08-2022,South,Texas,Houston,Diet Coke,0.33,"3,050",1006.50,382.47,38%
Walmart,1197831,01-09-2022,South,Texas,Houston,Sprite,0.29,"3,740",1084.60,444.69,41%
Walmart,1197831,02-09-2022,South,Texas,Houston,Fanta,0.30,"2,150",645.00,309.60,48%
Walmart,1197831,03-09-2022,South,Texas,Houston,Powerade,0.35,"2,280",798.00,271.32,34%
Walmart,1197831,04-09-2022,South,Texas,Houston,Dasani Water,0.39,"2,700",1053.00,568.62,54%
Walmart,1197831,05-09-2022,South,Texas,Houston,Coca-Cola,0.33,"2,640",871.20,365.90,42%
Walmart,1197831,06-09-2022,South,Texas,Houston,Diet Coke,0.32,"2,550",816.00,301.92,37%
Walmart,1197831,07-09-2022,South,Texas,Houston,Sprite,0.36,"3,150",1134.00,430.92,38%
Walmart,1197831,08-09-2022,South,Texas,Houston,Fanta,0.37,"2,000",740.00,370.00,50%
Walmart,1197831,09-09-2022,South,Texas,Houston,Powerade,0.36,"2,060",741.60,266.98,36%
Walmart,1197831,10-09-2022,South,Texas,Houston,Dasani Water,0.42,"2,980",1251.60,713.41,57%
Walmart,1197831,11-09-2022,South,Texas,Houston,Coca-Cola,0.31,"2,720",843.20,328.85,39%
Walmart,1197831,12-09-2022,South,Texas,Houston,Diet Coke,0.29,"2,480",719.20,280.49,39%
Walmart,1197831,13-09-2022,South,Texas,Houston,Sprite,0.39,"2,550",994.50,367.97,37%
Walmart,1197831,14-09-2022,South,Texas,Houston,Fanta,0.36,"2,040",734.40,345.17,47%
Walmart,1197831,15-09-2022,South,Texas,Houston,Powerade,0.35,"1,840",644.00,238.28,37%
Walmart,1197831,16-09-2022,South,Texas,Houston,Dasani Water,0.43,"2,330",1001.90,541.03,54%
Walmart,1197831,20-10-2022,South,Texas,Houston,Coca-Cola,0.34,"2,700",918.00,348.84,38%
Walmart,1197831,21-10-2022,South,Texas,Houston,Diet Coke,0.31,"3,060",948.60,379.44,40%
Walmart,1197831,22-10-2022,South,Texas,Houston,Sprite,0.34,"2,810",955.40,372.61,39%
Walmart,1197831,23-10-2022,South,Texas,Houston,Fanta,0.36,"2,300",828.00,414.00,50%
Walmart,1197831,24-10-2022,South,Texas,Houston,Powerade,0.30,"1,950",585.00,187.20,32%
Walmart,1197831,25-10-2022,South,Texas,Houston,Dasani Water,0.44,"2,890",1271.60,724.81,57%
Walmart,1197831,26-10-2022,South,Texas,Houston,Coca-Cola,0.32,"3,330",1065.60,426.24,40%
Walmart,1197831,27-10-2022,South,Texas,Houston,Diet Coke,0.34,"3,330",1132.20,475.52,42%
Walmart,1197831,28-10-2022,South,Texas,Houston,Sprite,0.38,"2,980",1132.40,430.31,38%
Walmart,1197831,29-10-2022,South,Texas,Houston,Fanta,0.36,"2,100",756.00,393.12,52%
Walmart,1197831,30-10-2022,South,Texas,Houston,Powerade,0.30,"2,080",624.00,224.64,36%
Walmart,1197831,31-10-2022,South,Texas,Houston,Dasani Water,0.41,"3,060",1254.60,690.03,55%
West Soda,1128299,01-11-2022,South,Texas,Houston,Coca-Cola,0.30,"2,640",792.00,308.88,39%
West Soda,1128299,02-11-2022,South,Texas,Houston,Diet Coke,0.33,"2,480",818.40,188.23,23%
West Soda,1128299,03-11-2022,South,Texas,Houston,Sprite,0.33,"2,710",894.30,375.61,42%
West Soda,1128299,04-11-2022,South,Texas,Houston,Fanta,0.35,"2,190",766.50,275.94,36%
West Soda,1128299,05-11-2022,West,California,San Francisco,Powerade,0.38,"1,730",657.40,355.00,54%
West Soda,1128299,06-11-2022,West,California,San Francisco,Dasani Water,0.36,"2,330",838.80,176.15,21%
West Soda,1128299,07-11-2022,West,California,San Francisco,Coca-Cola,0.28,"2,890",809.20,339.86,42%
West Soda,1128299,08-11-2022,West,California,San Francisco,Diet Coke,0.36,"2,390",860.40,215.10,25%
West Soda,1128299,09-11-2022,West,California,San Francisco,Sprite,0.40,"2,470",988.00,405.08,41%
West Soda,1128299,10-11-2022,West,California,San Francisco,Fanta,0.39,"1,900",741.00,251.94,34%
West Soda,1128299,11-11-2022,West,California,San Francisco,Powerade,0.42,"1,650",693.00,395.01,57%
West Soda,1128299,12-11-2022,West,California,San Francisco,Dasani Water,0.33,"2,100",693.00,152.46,22%
West Soda,1128299,13-11-2022,West,California,San Francisco,Coca-Cola,0.36,"2,720",979.20,381.89,39%
West Soda,1128299,14-11-2022,West,California,San Francisco,Diet Coke,0.39,"2,310",900.90,207.21,23%
West Soda,1128299,15-11-2022,West,California,San Francisco,Sprite,0.47,"2,100",987.00,414.54,42%
West Soda,1128299,22-12-2022,West,California,San Francisco,Fanta,0.48,"2,040",979.20,313.34,32%
West Soda,1128299,23-12-2022,West,California,San Francisco,Powerade,0.51,"1,700",867.00,468.18,54%
West Soda,1128299,24-12-2022,West,California,San Francisco,Dasani Water,0.41,"2,450",1004.50,200.90,20%
West Soda,1128299,25-12-2022,West,California,San Francisco,Coca-Cola,0.40,"2,710",1084.00,411.92,38%
West Soda,1128299,26-12-2022,West,California,San Francisco,Diet Coke,0.51,"2,160",1101.60,275.40,25%
West Soda,1128299,27-12-2022,West,California,San Francisco,Sprite,0.46,"2,540",1168.40,455.68,39%
West Soda,1128299,28-12-2022,West,California,San Francisco,Fanta,0.48,"1,880",902.40,306.82,34%
West Soda,1128299,29-12-2022,West,California,San Francisco,Powerade,0.47,"1,580",742.60,415.86,56%
West Soda,1128299,30-12-2022,West,California,San Francisco,Dasani Water,0.62,"2,450",1519.00,288.61,19%
West Soda,1128299,31-12-2022,West,California,San Francisco,Coca-Cola,0.44,"2,700",1188.00,522.72,44%
West Soda,1128299,01-01-2023,West,California,San Francisco,Diet Coke,0.51,"2,330",1188.30,320.84,27%
West Soda,1128299,02-01-2023,West,California,San Francisco,Sprite,0.46,"2,250",1035.00,455.40,44%
West Soda,1128299,03-01-2023,West,California,San Francisco,Fanta,0.42,"2,280",957.60,402.19,42%
West Soda,1128299,04-01-2023,West,California,San Francisco,Powerade,0.49,"1,820",891.80,508.33,57%
West Soda,1128299,05-01-2023,West,California,San Francisco,Dasani Water,0.58,"2,250",1305.00,300.15,23%
West Soda,1128299,06-01-2023,West,California,San Francisco,Coca-Cola,0.41,"3,410",1398.10,601.18,43%
West Soda,1128299,07-01-2023,West,California,San Francisco,Diet Coke,0.50,"2,560",1280.00,384.00,30%
West Soda,1128299,08-01-2023,West,California,San Francisco,Sprite,0.42,"2,810",1180.20,531.09,45%
West Soda,1128299,09-01-2023,West,California,San Francisco,Fanta,0.41,"2,240",918.40,376.54,41%
West Soda,1128299,10-01-2023,West,California,San Francisco,Powerade,0.44,"1,960",862.40,526.06,61%
West Soda,1128299,11-01-2023,West,California,San Francisco,Dasani Water,0.60,"3,060",1836.00,477.36,26%
West Soda,1128299,12-01-2023,West,California,San Francisco,Coca-Cola,0.41,"3,380",1385.80,526.60,38%
West Soda,1128299,13-01-2023,West,California,San Francisco,Diet Coke,0.49,"2,630",1288.70,309.29,24%
West Soda,1128299,14-01-2023,West,California,San Francisco,Sprite,0.46,"2,640",1214.40,485.76,40%
West Soda,1128299,15-01-2023,West,California,San Francisco,Fanta,0.46,"2,470",1136.20,409.03,36%
West Soda,1128299,16-01-2023,West,California,San Francisco,Powerade,0.44,"2,400",1056.00,591.36,56%
West Soda,1128299,17-01-2023,West,California,San Francisco,Dasani Water,0.56,"2,640",1478.40,280.90,19%
West Soda,1128299,18-01-2023,West,California,San Francisco,Coca-Cola,0.45,"3,020",1359.00,543.60,40%
West Soda,1128299,19-01-2023,West,California,San Francisco,Diet Coke,0.47,"2,780",1306.60,287.45,22%
West Soda,1128299,20-01-2023,West,California,San Francisco,Sprite,0.51,"2,480",1264.80,493.27,39%
